reset_n registers                  ini.pc   ini.adjustment ini.left_value ini.right_value ini.destination ini.operation ini.adjustment_operation ini.destination_is_memory ini.has_flushed ini.is_valid outi.hold  :  expected_ini.hold expected_outi.pc expected_outi.adjustment expected_outi.destination_value expected_outi.destination expected_outi.flags expected_outi.destination_is_memory expected_outi.has_flushed expected_outi.is_valid
1       04444444,04444444,04444444 04444444 00000004       44444444       00000000        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       44444444        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 77777780                        00                        1000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       44444444        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBC4                        00                        1110                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       00000000        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       44444444        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 DDDDDDDE                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       44444444        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 22222222                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       88888888        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       88888888        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       00000000        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       00000000        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       44444444        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 FDDDDDDE                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       44444444        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 42222222                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       88888888        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 FBBBBBBC                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       88888888        00              3             010                      0                         0               1            0          :  0                 04444444         00000000                 40000000                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       00000000        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       44444444        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 DDDDDDDE                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       44444444        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 22222222                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       88888888        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 3BBBBBBC                        00                        1000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       88888888        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 80000000                        00                        1110                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       00000000        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       00000000        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       44444444        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 FDDDDDDE                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       44444444        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 42222222                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       88888888        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 03BBBBBC                        00                        1000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       88888888        00              3             011                      0                         0               1            0          :  0                 04444444         00000000                 48000000                        00                        1000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       00000000        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       44444444        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       44444444        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 44444444       00000000       00000000        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 44444444       44444444       00000000        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 44444444       00000000       44444444        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 77777778                        00                        1000                0                                   0						  1
1       04444444,04444444,04444444 04444444 44444444       44444444       44444444        00              3             1XX                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              3             000                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 77777777                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 7777777F                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              3             001                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBC3                        00                        1110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 DDDDDDDD                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 22222221                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       88888888        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       88888888        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 FDDDDDDD                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 42222221                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       88888888        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 FBBBBBBB                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              3             010                      0                         0               1            0          :  0                 44444444         00000000                 3FFFFFFF                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 DDDDDDDD                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 22222221                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       88888888        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 3BBBBBBB                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       88888888        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 7FFFFFFF                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 FDDDDDDD                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 42222221                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       88888888        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 03BBBBBB                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              3             011                      0                         0               1            0          :  0                 44444444         00000000                 47FFFFFF                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444443                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       00000000        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       00000000        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 FFFFFFFF                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       44444444        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 77777777                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       44444444        00              3             1XX                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBB                        00                        1110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       00000000       00000000        00              4             000                      0                         0               1            0          :  0                 00000000         00000000                 00000000                        00                        0001                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       FFFFFFA0       00000037        00              4             000                      0                         0               1            0          :  0                 00000000         00000000                 FFFFEB60                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       00000000       00000000        00              5             000                      0                         0               1            0          :  0                 00000000         00000000                 00000000                        00                        0001                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       FFFFFFA0       00000037        00              5             000                      0                         0               1            0          :  0                 00000000         00000000                 FFFFEB60                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       00000000       00000000        00              6             000                      0                         0               1            0          :  0                 00000000         00000000                 FFFFFFFF                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       FFFFEB60       00000037        00              6             000                      0                         0               1            0          :  0                 00000000         00000000                 FFFFFFA0                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       00000000       00000000        00              7             000                      0                         0               1            0          :  0                 00000000         00000000                 FFFFFFFF                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       FFFFEB60       00000037        00              7             000                      0                         0               1            0          :  0                 00000000         00000000                 04A78FEA                        00                        0010                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       11111111       22222222        00              8             000                      0                         0               1            0          :  0                 00000000         00000000                 00000000                        00                        0001                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       22222222       33333333        00              8             000                      0                         0               1            0          :  0                 00000000         00000000                 22222222                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       33333333       66666666        00              8             000                      0                         0               1            0          :  0                 00000000         00000000                 22222222                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       88888888       CCCCCCCC        00              8             000                      0                         0               1            0          :  0                 00000000         00000000                 88888888                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       11111111       22222222        00              9             000                      0                         0               1            0          :  0                 00000000         00000000                 FFFFFFFF                        00                        0110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       22222222       33333333        00              9             000                      0                         0               1            0          :  0                 00000000         00000000                 DDDDDDDD                        00                        0110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       33333333       66666666        00              9             000                      0                         0               1            0          :  0                 00000000         00000000                 DDDDDDDD                        00                        0110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       88888888       CCCCCCCC        00              9             000                      0                         0               1            0          :  0                 00000000         00000000                 77777777                        00                        0010                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       11111111       22222222        00              A             000                      0                         0               1            0          :  0                 00000000         00000000                 33333333                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       22222222       33333333        00              A             000                      0                         0               1            0          :  0                 00000000         00000000                 33333333                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       33333333       66666666        00              A             000                      0                         0               1            0          :  0                 00000000         00000000                 77777777                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       88888888       CCCCCCCC        00              A             000                      0                         0               1            0          :  0                 00000000         00000000                 CCCCCCCC                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       11111111       22222222        00              B             000                      0                         0               1            0          :  0                 00000000         00000000                 CCCCCCCC                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       22222222       33333333        00              B             000                      0                         0               1            0          :  0                 00000000         00000000                 CCCCCCCC                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       33333333       66666666        00              B             000                      0                         0               1            0          :  0                 00000000         00000000                 88888888                        00                        0100                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       88888888       CCCCCCCC        00              B             000                      0                         0               1            0          :  0                 00000000         00000000                 33333333                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       11111111       22222222        00              C             000                      0                         0               1            0          :  0                 00000000         00000000                 33333333                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       22222222       33333333        00              C             000                      0                         0               1            0          :  0                 00000000         00000000                 11111111                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       33333333       66666666        00              C             000                      0                         0               1            0          :  0                 00000000         00000000                 55555555                        00                        0000                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       88888888       CCCCCCCC        00              C             000                      0                         0               1            0          :  0                 00000000         00000000                 44444444                        00                        0010                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       11111111       22222222        00              D             000                      0                         0               1            0          :  0                 00000000         00000000                 CCCCCCCC                        00                        0110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       22222222       33333333        00              D             000                      0                         0               1            0          :  0                 00000000         00000000                 EEEEEEEE                        00                        0110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       33333333       66666666        00              D             000                      0                         0               1            0          :  0                 00000000         00000000                 AAAAAAAA                        00                        0110                0                                   0						  1
1       00000000,00000000,00000000 00000000 00000000       88888888       CCCCCCCC        00              D             000                      0                         0               1            0          :  0                 00000000         00000000                 BBBBBBBB                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 11111111       33333333       22222222        1F              0             1XX                      1                         1               1            0          :  0                 44444444         11111111                 55555555                        1F                        0000                1                                   1						  1
